Product,TC_ID,TC_Category,TC_Title,TC_Layer,TC_Customers,TC_FixVersion,DateTime_Started,DateTime_Finished,TestRun-Duration,TestRun-Result,TestRun-Retries,Env-CoreServiceVersion,Env-EnvName,Env-StackName
NFS,NFS-11412,Regression,Salvage Value will not affect schedules if pre-conditions are not met.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:51,10/17/2025 14:04,0:13:09,PASSED,0,,192.168.20.108,
NFS,NFS-11426,Regression,Verify conditional indexation is working as expected for split AGs.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 14:04,10/17/2025 14:11,0:07:09,PASSED,0,,192.168.20.108,
NFS,NFS-11415,Regression,Salvage Value - Verify AG split with Salvage Value entered at LC level.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:55,10/17/2025 14:12,0:16:46,PASSED,0,,192.168.20.108,
NFS,NFS-11529,Regression,Verify Consolidated Transaction Report for Service Contract,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 14:11,10/17/2025 14:21,0:09:16,PASSED,0,,192.168.20.108,
NFS,NFS-11568,Regression,Verify if user select the Update/Change IBR checkbox while performing event then Contract rate/IBR should be editable,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 14:21,10/17/2025 14:25,0:04:19,PASSED,0,,192.168.20.108,
NFS,NFS-11530,Regression,Service Contract - Verify GL Balance Report Modifications.,UI,None,Nakisa 2024.R1,10/17/2025 14:12,10/17/2025 14:32,0:20:08,PASSED,0,,192.168.20.108,
NFS,NFS-12144,Regression,Validations for system/confirmed classification in cases of PO/Transfer of ownership/Specialized Asset (Inception),UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 14:32,10/17/2025 14:36,0:04:03,PASSED,0,,192.168.20.108,
NFS,NFS-11887,Regression,Verify that A.A by amount report is showing correct data when user apply Casualty event,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 14:32,10/17/2025 14:38,0:05:51,PASSED,0,,192.168.20.108,
NFS,NFS-12197,Regression,Validations for system/confirmed classification in cases of PO/Transfer of ownership/Specialized Asset (Event),UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 14:36,10/17/2025 14:41,0:05:12,PASSED,0,,192.168.20.108,
NFS,NFS-12277,Regression,Classification as Finance or Operating at AG Event when Lease term over useful life equal or exceed the Classification Percentage Term,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 14:38,10/17/2025 14:44,0:06:01,PASSED,0,,192.168.20.108,
NFS,NFS-12285,Regression,Verify that user should be able to apply filters and user should be able define inputs to refine the report generation (Code Coverage),UI,None,Nakisa 2024.R1,10/17/2025 14:41,10/17/2025 14:45,0:03:22,PASSED,0,,192.168.20.108,
NFS,NFS-11667,Regression,Verify Report for Disclosure Test Case TC-DR-10,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 14:45,10/17/2025 15:05,0:19:56,PASSED,1,,192.168.20.108,
NFS,NFS-11418,Regression,"Verify Salvage value field is added on LC, AG.",UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 14:02,10/17/2025 14:46,0:43:49,PASSED,0,,192.168.20.108,
NFS,NFS-12802,Regression,Verify journal voucher details,UI,None,Nakisa 2024.R3,10/17/2025 14:46,10/17/2025 14:49,0:02:41,PASSED,1,,192.168.20.108,
NFS,NFS-13354,Regression,Verify the addition and function of COB IBR field at AG Level,UI,None,Nakisa 2024.R1,10/17/2025 14:45,10/17/2025 14:48,0:03:42,PASSED,0,,192.168.20.108,
NFS,NFS-13356,Regression,"Verify Optional ""Asset Class"" behavior when Contract is Low Value, Short Term or Non Lease Service",UI,None,Nakisa 2024.R1,10/17/2025 14:46,10/17/2025 14:49,0:03:21,PASSED,0,,192.168.20.108,
NFS,NFS-13357,Regression,"Verify Asset Class behavior for (Low Value, Short Term, Non Lease Service Contract) - Import/Export",UI,None,Nakisa 2024.R1,10/17/2025 14:48,10/17/2025 14:51,0:02:36,PASSED,0,,192.168.20.108,
NFS,NFS-13359,Regression,Verify that each financial term has its own Base and Reference Indexation Rates at inception,UI,None,Nakisa 2024.R1,10/17/2025 14:49,10/17/2025 14:53,0:03:43,PASSED,0,,192.168.20.108,
NFS,NFS-13601,Regression,Golden:Verify new closing-AG Popup and Remaining Balances with multiple events,UI,None,Nakisa 2024.R1,10/17/2025 14:49,10/17/2025 15:14,0:24:19,PASSED,0,,192.168.20.108,
NFS,NFS-13610,Regression,"Verify Unit Status Updated to ""Purchased"" if Purchase Option is Exercised.",UI,None,Nakisa 2024.R1,10/17/2025 15:14,10/17/2025 15:30,0:16:19,PASSED,1,,192.168.20.108,
NFS,NFS-13609,Regression,"Verify Unit Status Updated to ""Returned"" Upon AG Lease End and Closure",UI,None,Nakisa 2024.R1,10/17/2025 15:29,10/17/2025 15:44,0:15:09,PASSED,1,,192.168.20.108,
NFS,NFS-13641,Regression,Verify AG Closure and Remaining balances with Low Lease Value Contract,UI,None,Nakisa 2024.R1,10/17/2025 15:14,10/17/2025 15:29,0:15:41,PASSED,0,,192.168.20.108,
NFS,NFS-13640,Regression,Verify AG Closure and Remaining balances with Short Term Contract,UI,None,Nakisa 2024.R1,10/17/2025 15:05,10/17/2025 15:30,0:24:31,PASSED,0,,192.168.20.108,
NFS,NFS-13760,Regression,Test Income Statement Report for an AG verify that report is correctly mapped.,UI,None,Nakisa 2024.R1,10/17/2025 15:30,10/17/2025 15:36,0:05:36,PASSED,0,,192.168.20.108,
NFS,NFS-13761,Regression,Test Financial Income Statement Report with Multi Units Selected,UI,None,Nakisa 2024.R1,10/17/2025 15:36,10/17/2025 15:44,0:07:47,PASSED,0,,192.168.20.108,
NFS,NFS-13643,Regression,Verify AG Closure and Remaining balances with Non Lease Service Contract,UI,None,Nakisa 2024.R1,10/17/2025 15:30,10/17/2025 15:44,0:14:18,PASSED,0,,192.168.20.108,
NFS,NFS-13642,Regression,Verify AG Closure and Remaining balances with Fixed & Variable Lease Contract,UI,None,Nakisa 2024.R1,10/17/2025 15:29,10/17/2025 15:44,0:14:39,PASSED,0,,192.168.20.108,
NFS,NFS-13762,Regression,Test Financial Income Statement Report for Short Term Contract,UI,None,Nakisa 2024.R1,10/17/2025 15:44,10/17/2025 15:50,0:05:55,PASSED,0,,192.168.20.108,
NFS,NFS-13785,Regression,Test Balance Sheet Report for Simple Contract,UI,None,Nakisa 2024.R3,10/17/2025 15:44,10/17/2025 15:50,0:05:41,PASSED,0,,192.168.20.108,
NFS,NFS-13786,Regression,Test Balance Sheet Report with Multiple Units Selected,UI,None,Nakisa 2024.R3,10/17/2025 15:44,10/17/2025 15:51,0:06:33,PASSED,0,,192.168.20.108,
NFS,NFS-13843,Regression,Verify Purchase order and Purchase organization dropdowns are present on AG,UI,None,Nakisa 2024.R1,10/17/2025 15:50,10/17/2025 15:53,0:03:01,PASSED,0,,192.168.20.108,
NFS,NFS-13789,Regression,Test Balance Sheet Report for Short Term Contract,UI,None,Nakisa 2024.R3,10/17/2025 15:50,10/17/2025 15:55,0:05:27,PASSED,0,,192.168.20.108,
NFS,NFS-13893,Regression,Verify Ledger Transaction popup should show the details button and new dialogue should have 3 sections,UI,None,Nakisa 2024.R1,10/17/2025 15:56,10/17/2025 15:56,0:00:32,PASSED,1,,192.168.20.108,
NFS,NFS-13863,Regression,Verify Purchase order and Purchase organization columns are showing in CTR report,UI,None,Nakisa 2024.R1,10/17/2025 15:53,10/17/2025 16:03,0:09:51,PASSED,0,,192.168.20.108,
NFS,NFS-13764,Regression,Test Financial Income Statement Report for Low Value Contract,UI,None,Nakisa 2024.R1,10/17/2025 16:04,10/17/2025 16:25,0:20:10,PASSED,1,,192.168.20.108,
NFS,NFS-13860,Regression,Verify Purchase order and Purchase organization fields are present in Mass Modification template,UI,None,Nakisa 2024.R1,10/17/2025 16:05,10/17/2025 16:20,0:14:31,PASSED,1,,192.168.20.108,
NFS,NFS-13949,Regression,"Golden:Mass workflow (Active->Discard) for Contract, LC & AG",UI,None,Nakisa 2024.R1,10/17/2025 16:09,10/17/2025 16:22,0:13:01,PASSED,1,,192.168.20.108,
NFS,NFS-14053,Regression,Verify Cash Flow Report for Low Value Contract,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:23,10/17/2025 16:43,0:20:25,PASSED,1,,192.168.20.108,
NFS,NFS-14054,Regression,Verify Cash Flow Report for Multiple Units under one AG,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:20,10/17/2025 16:27,0:07:43,PASSED,0,,192.168.20.108,
NFS,NFS-14058,Regression,Verify Conflicted Default Values Config and Scheduled Job Completion categories are no longer present in Contract and AG Notification Page,UI,None,Nakisa 2024.R1,10/17/2025 16:25,10/17/2025 16:27,0:02:55,PASSED,0,,192.168.20.108,
NFS,NFS-14055,Regression,Verify Cash Flow Report for Short term Lease Contract,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:22,10/17/2025 16:28,0:05:37,PASSED,0,,192.168.20.108,
NFS,NFS-14092,Regression,Verify that correct number of not selected extensions terms should show with term months and days after lease modification,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:27,10/17/2025 16:33,0:05:29,PASSED,0,,192.168.20.108,
NFS,NFS-14093,Regression,Verify that correct number of not selected Termination option terms should show with amount and termination date,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:28,10/17/2025 16:33,0:05:13,PASSED,0,,192.168.20.108,
NFS,NFS-14091,Regression,Verify that correct number of not selected extensions terms should show with term months and days for AG at inception,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:27,10/17/2025 16:34,0:06:57,PASSED,0,,192.168.20.108,
NFS,NFS-14094,Regression,Verify that correct number of not selected Purchase option terms should show with amount and Purchase date,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:33,10/17/2025 16:38,0:04:52,PASSED,0,,192.168.20.108,
NFS,NFS-15727,Regression,"Perform Mass Import Job for Lessor (Multiple Contacts,LC,Charges)",UI,None,N2025.R1,10/17/2025 16:34,10/17/2025 16:41,0:06:39,PASSED,0,,192.168.20.108,
NFS,NFS-14097,Regression,Verify Financial Income statement Report with Multiple Events Applied,UI,None,Nakisa 2024.R1,10/17/2025 16:33,10/17/2025 16:46,0:13:00,PASSED,0,,192.168.20.108,
NFS,NFS-16150,Regression,"Verify that User can copy the MLA, Contract and LC",UI,None,N2025.R2,10/17/2025 16:48,10/17/2025 16:54,0:06:39,PASSED,1,,192.168.20.108,
NFS,NFS-2590,Regression,Verify that an extra Payment row in Payment column when Month End is not selected,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:46,10/17/2025 16:53,0:06:26,PASSED,0,,192.168.20.108,
NFS,NFS-2591,Regression,Verify the Number of Payment rows when the Payment frequency is selected as Annually,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:53,10/17/2025 16:56,0:03:38,PASSED,0,,192.168.20.108,
NFS,NFS-2612,Regression,Verify that Lease/Non-lease Payment Amount is correct when user Perform Rent Escalation,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:54,10/17/2025 16:58,0:03:54,PASSED,0,,192.168.20.108,
NFS,NFS-2614,Regression,Verify that Lease Payment is correctly when user Perform Rent Escalation,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:56,10/17/2025 17:00,0:04:07,PASSED,0,,192.168.20.108,
NFS,NFS-2793,Regression,"Switch between Events, Delete Draft Revision at LC & AG and Apply Asset Impairment Events",UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:58,10/17/2025 17:04,0:05:44,PASSED,0,,192.168.20.108,
NFS,NFS-2079,Regression,Verify that A.A by amount report is showing correct data when user apply PO event.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 16:43,10/17/2025 17:09,0:25:32,PASSED,0,,192.168.20.108,
NFS,NFS-3761,Regression,Verify user is able to post the accrual after changing the Document and Posting date,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:09,10/17/2025 17:12,0:03:20,PASSED,0,,192.168.20.108,
NFS,NFS-3742,Regression,Verify user should be able to do postings with multiple payment terms of different Payment frequencies,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:04,10/17/2025 17:18,0:13:43,PASSED,0,,192.168.20.108,
NFS,NFS-3766,Regression,Test Posting Inception Activation - posted for all units,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:12,10/17/2025 17:19,0:06:25,PASSED,0,,192.168.20.108,
NFS,NFS-5177,Regression,"Verify that user is able to create, edit and delete the Batch Profiles",UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:18,10/17/2025 17:19,0:01:31,PASSED,0,,192.168.20.108,
NFS,NFS-15980,Regression,Verify ERP Field Mapping in NFS for code coverage,UI,None,N2025.R1,10/17/2025 16:38,10/17/2025 17:20,0:42:31,PASSED,0,,192.168.20.108,
NFS,NFS-5202,Regression,Verify that if Indexation (CPI Local) task has failed items then user will see a Report button,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:19,10/17/2025 17:23,0:04:47,PASSED,0,,192.168.20.108,
NFS,NFS-5203,Regression,Verify that if Indexation (CPI Global) task has failed items then user will see a Report button,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:19,10/17/2025 17:24,0:04:38,PASSED,0,,192.168.20.108,
NFS,NFS-5218,Regression,Verify that user should be able to perform mass indexation on multiple AGs,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:20,10/17/2025 17:27,0:06:47,PASSED,0,,192.168.20.108,
NFS,NFS-6677,Regression,"Verify user is able to post Payment,Accrual,Depreciation,Charges from Posting jobs in Batch management (CT ID)",UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:28,10/17/2025 17:34,0:05:32,PASSED,1,,192.168.20.108,
NFS,NFS-6678,Regression,"Verify user is able to post Payment,Accrual,Depreciation,Charges from Posting jobs in Batch management (MA ID)",UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:29,10/17/2025 17:34,0:05:17,PASSED,1,,192.168.20.108,
NFS,NFS-6675,Regression,"Verify user is able to post Payment,Accrual,Depreciation,Charges from Posting jobs in Batch management (AG ID)",UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:21,10/17/2025 17:29,0:08:00,PASSED,0,,192.168.20.108,
NFS,NFS-6698,Regression,Verify that user is able to do Vendor Splitting in Terms & Conditions,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:29,10/17/2025 17:33,0:03:28,PASSED,0,,192.168.20.108,
NFS,NFS-6799,Regression,Verify Import with some unchecked check boxes and Profit Center not a mandatory field,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:34,10/17/2025 17:36,0:01:51,PASSED,0,,192.168.20.108,
NFS,NFS-6804,Regression,Verify that Error Message should be clear if user enter the wrong data in Mandatory Fields of right template,UI,None,Nakisa 2024.R1,10/17/2025 17:34,10/17/2025 17:36,0:01:34,PASSED,0,,192.168.20.108,
NFS,NFS-6792,Regression,Verify that The escalation rent continues after the LC event and is not reset,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:33,10/17/2025 17:39,0:06:24,PASSED,0,,192.168.20.108,
NFS,NFS-6836,Regression,Approver Comment at event rework at Event level Scenario,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:36,10/17/2025 17:42,0:05:48,PASSED,0,,192.168.20.108,
NFS,NFS-6837,Regression,Approver Comment at rework at Inception level Scenario,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:39,10/17/2025 17:43,0:04:10,PASSED,0,,192.168.20.108,
NFS,NFS-6831,Regression,Approver Comment for discard at inception level Scenario,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:36,10/17/2025 17:44,0:08:05,PASSED,0,,192.168.20.108,
NFS,NFS-6842,Regression,Verify that User should be able to download Excel Template and it should have correct sheets.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:43,10/17/2025 17:45,0:01:42,PASSED,0,,192.168.20.108,
NFS,NFS-6840,Regression,Approver Comment at Event level Scenario,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:42,10/17/2025 17:47,0:05:19,PASSED,0,,192.168.20.108,
NFS,NFS-6868,Regression,Approver Comment at Inception level scenario,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:45,10/17/2025 17:48,0:03:15,PASSED,0,,192.168.20.108,
NFS,NFS-6843,Regression,Test Balance Sheet Report for Low Value Contract,UI,None,Nakisa 2024.R3,10/17/2025 17:44,10/17/2025 17:49,0:05:14,PASSED,0,,192.168.20.108,
NFS,NFS-6871,Regression,Verify that correct number of not selected Purchase option terms should show with amount and Purchase date,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:47,10/17/2025 17:52,0:04:56,PASSED,0,,192.168.20.108,
NFS,NFS-6877,Regression,Verify base index during the indexation event should always be the inception index value for first indexation event,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:48,10/17/2025 17:54,0:05:15,PASSED,0,,192.168.20.108,
NFS,NFS-6882,Regression,Verify that correct number of not selected Termination option terms should show with amount and termination date,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:49,10/17/2025 17:55,0:06:19,PASSED,0,,192.168.20.108,
NFS,NFS-6906,Regression,Verify that user should be able to copy the terms using the clone feature at LC Event level,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:54,10/17/2025 17:58,0:04:05,PASSED,0,,192.168.20.108,
NFS,NFS-6898,Regression,"Verify that Posted document on ""Journals"" at AG level,Charges and AG Event has details",UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:52,10/17/2025 18:01,0:08:52,PASSED,0,,192.168.20.108,
NFS,NFS-7130,Regression,Verify that Fiscal Year and Fiscal Period details are returned correctly on all the journal entries,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:55,10/17/2025 18:02,0:07:18,PASSED,0,,192.168.20.108,
NFS,NFS-6688,Regression,Verify that user is able to see the Vendor Split Posting in Schedules,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:27,10/17/2025 18:05,0:38:13,PASSED,0,,192.168.20.108,
NFS,NFS-7333,Regression,Verify Schedules Fiscal Variant are generated correctly with Escalating Rent or Override First/Last Payment,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 18:02,10/17/2025 18:06,0:03:46,PASSED,0,,192.168.20.108,
NFS,NFS-7132,Regression,Verify Fiscal Variant calander for CTR,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 17:58,10/17/2025 18:07,0:08:48,PASSED,0,,192.168.20.108,
NFS,NFS-7444,Regression,Verify that that A.A Profile is not getting created when user skips any required field,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 18:06,10/17/2025 18:07,0:00:29,PASSED,0,,192.168.20.108,
NFS,NFS-7335,Regression,Verify that Fiscal Year and Fiscal Period details are returned correctly on Charge Journals,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 18:05,10/17/2025 18:09,0:03:16,PASSED,0,,192.168.20.108,
NFS,NFS-7448,Regression,Verify that A.A by count is showing accurate data when AG is classified not activated.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:35,10/18/2025 4:37,0:02:17,PASSED,1,,192.168.20.108,
NFS,NFS-7447,Regression,Verify that A.A by amount report when user add any new lease term for both IFRS and GAAP.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:34,10/18/2025 4:44,0:09:57,PASSED,2,,192.168.20.108,
NFS,NFS-7452,Regression,Verify that A.A by Count report is showing correct data when new term is added and indexation is applied,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:35,10/18/2025 4:45,0:09:42,PASSED,1,,192.168.20.108,
NFS,NFS-7187,Regression,Validate that GL Balance Report is showing correct data after reversing the postings,UI,None,Nakisa 2024.R1,10/18/2025 4:35,10/18/2025 4:50,0:14:28,PASSED,2,,192.168.20.108,
NFS,NFS-7708,Regression,Verify that add button should be disabled if mandatory field data is missing in GL Balance Profile,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:45,10/18/2025 4:46,0:00:47,PASSED,0,,192.168.20.108,
NFS,NFS-7731,Regression,Verify that add button should be disabled if mandatory field data is missing,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:46,10/18/2025 4:50,0:04:50,PASSED,0,,192.168.20.108,
NFS,NFS-7688,Regression,Verify Fiscal year and period selection for report Job.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:44,10/18/2025 4:52,0:08:24,PASSED,0,,192.168.20.108,
NFS,NFS-7454,Regression,Verify that user is able to generate report for the period of impairment loss and gain event,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:37,10/18/2025 4:58,0:20:13,PASSED,0,,192.168.20.108,
NFS,NFS-7789,Regression,Validate AA Report is generated successfully when both mandatory and non-mandaotry fields are filled.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:52,10/18/2025 4:58,0:05:44,PASSED,0,,192.168.20.108,
NFS,NFS-7732,Regression,Verify that user should be able to generate only Profit and Loss report,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:50,10/18/2025 4:58,0:08:47,PASSED,0,,192.168.20.108,
NFS,NFS-7733,Regression,GL Balance Report-Verify that user should be able to generate only Balance sheet report,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:51,10/18/2025 4:58,0:07:56,PASSED,0,,192.168.20.108,
NFS,NFS-7806,Regression,Verify that A.A job is not getting created when user skips any required field,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:58,10/18/2025 5:02,0:03:58,PASSED,0,,192.168.20.108,
NFS,NFS-7871,Regression,Verify GL Balance Report with Calendar Type as Fiscal Variant filter selected,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:58,10/18/2025 5:06,0:07:52,PASSED,0,,192.168.20.108,
NFS,NFS-7858,Regression,Verify that GL Balance Report should show correct values with Lease modification Event,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 4:58,10/18/2025 5:10,0:11:47,PASSED,0,,192.168.20.108,
NFS,NFS-8067,Regression,Verify downloaded report is showing correct data when Asset Impairment Gain/Loss event is applied,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:02,10/18/2025 5:11,0:09:52,PASSED,0,,192.168.20.108,
NFS,NFS-7880,Regression,Verify that GL Balance Report should show correct values with Casualty Termination Event,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:13,10/18/2025 5:22,0:09:13,PASSED,1,,192.168.20.108,
NFS,NFS-8093,Regression,Verify that user is able to Delete and Enable/Disable Schedule Job,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:10,10/18/2025 5:14,0:04:42,PASSED,0,,192.168.20.108,
NFS,NFS-8089,Regression,Verify that user is able to Schedule Job for Hourly/Daily/Weekly and Monthly,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:06,10/18/2025 5:15,0:08:30,PASSED,0,,192.168.20.108,
NFS,NFS-8118,Regression,user is able to Schedule Job for Hourly/Daily/Weekly and Monthly,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:11,10/18/2025 5:19,0:07:41,PASSED,0,,192.168.20.108,
NFS,NFS-8120,Regression,Verify that user is able to Delete and Enable/Disable Schedule Job,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:20,10/18/2025 5:26,0:05:34,PASSED,1,,192.168.20.108,
NFS,NFS-8126,Regression,Verify that user is able to Schedule Job for Hourly/Daily/Weekly and Monthly,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:15,10/18/2025 5:23,0:08:38,PASSED,0,,192.168.20.108,
NFS,NFS-8127,Regression,Verify that user is able to Delete and Enable/Disable Schedule Job,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:19,10/18/2025 5:24,0:04:29,PASSED,0,,192.168.20.108,
NFS,NFS-8150,Regression,Notifications tab should be present at Contract and user should be able to subscribe to notification topics.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:23,10/18/2025 5:25,0:01:32,PASSED,0,,192.168.20.108,
NFS,NFS-8132,Regression,Verify that user is able to edit and delete Activity Analysis & Periodic Postings Report Schedule Job,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:26,10/18/2025 5:31,0:05:29,PASSED,1,,192.168.20.108,
NFS,NFS-8246,Regression,Verify that user is able to Schedule Job for Hourly/Daily/Weekly and Monthly,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:24,10/18/2025 5:30,0:06:31,PASSED,0,,192.168.20.108,
NFS,NFS-8247,Regression,Verify that user is able to Delete and Enable/Disable Schedule Job,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:25,10/18/2025 5:31,0:05:59,PASSED,0,,192.168.20.108,
NFS,NFS-8249,Regression,Verify that user is able to edit and delete CTR & GL Schedule Job,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:26,10/18/2025 5:33,0:06:49,PASSED,0,,192.168.20.108,
NFS,NFS-9022,Regression,Revert AG - Scenario 1 - AG Activation with no Event & no Charges,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:31,10/18/2025 5:40,0:09:32,PASSED,0,,192.168.20.108,
NFS,NFS-9023,Regression,Revert AG - Scenario 2 - AG Activation with no Event & Charges,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:31,10/18/2025 5:41,0:09:50,PASSED,0,,192.168.20.108,
NFS,NFS-8479,Regression,Verify Report for Disclosure Test Case TC-DR-03,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:44,10/18/2025 5:58,0:13:36,PASSED,1,,192.168.20.108,
NFS,NFS-9024,Regression,Revert AG - Scenario 3 - AG Activation with Event & No Charges,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:33,10/18/2025 5:46,0:12:49,PASSED,0,,192.168.20.108,
NFS,NFS-9025,Regression,Revert AG - Scenario 3 - AG Activation with Event & No Charges,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:48,10/18/2025 6:01,0:13:08,PASSED,1,,192.168.20.108,
NFS,NFS-9026,Regression,Revert AG - Scenario 3 - AG Activation with Event & No Charges,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:41,10/18/2025 5:54,0:13:19,PASSED,0,,192.168.20.108,
NFS,NFS-9458,Regression,Verify Report for Disclosure Test Case TC-DR-08,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 6:01,10/18/2025 6:17,0:15:54,PASSED,1,,192.168.20.108,
NFS,NFS-9500,Regression,"Verify that user should be able to export ""Import Reports"" also verify the information and errors.",UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 6:01,10/18/2025 6:03,0:01:58,PASSED,0,,192.168.20.108,
NFS,NFS-9467,Regression,Event Revert - Verify when an AG is reverted open drafts should be discarded.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 5:58,10/18/2025 6:07,0:09:42,PASSED,0,,192.168.20.108,
NFS,NFS-9459,Regression,Verify Report for Disclosure Test Case TC-DR-05,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 6:08,10/18/2025 6:21,0:13:23,PASSED,1,,192.168.20.108,
NFS,NFS-9519,Regression,Verify user will not be able to run any mass job on reverted AG.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 6:08,10/18/2025 6:14,0:05:27,PASSED,1,,192.168.20.108,
NFS,NFS-9579,Regression,NLA & SPB: Copy and Cancellation of Batch & Report Jobs/Tasks,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 6:13,10/18/2025 6:19,0:05:32,PASSED,1,,192.168.20.108,
NFS,NFS-9730,Regression,Verify user is able to split the AG at LC and AG level.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 6:20,10/18/2025 6:25,0:05:28,PASSED,1,,192.168.20.108,
